age,gender,region,tenure_years,annual_income,credit_score,account_balance,monthly_salary_deposit,avg_monthly_spend,num_products,has_credit_card,has_mortgage,has_personal_loan,has_investment_account,credit_card_monthly_usage,mobile_app_logins_per_month,online_banking_logins_per_month,branch_visits_per_quarter,customer_service_calls,complaints_last_12m,late_payment_count,balance_change_6m_pct,transaction_count_monthly,digital_engagement_score,churn
70,Female,Quebec,14,80673.75,731,42242.22,6405.76,3327.18,1,1,0,0,0,2366.35,11,24,1,2,2,0,14.22,28,15.55,0
33,Female,Ontario,14,67972.6,759,55163.71,5734.29,1052.3,1,1,0,0,0,509.37,44,9,8,4,0,0,-3.57,15,31.75,0
30,Female,British Columbia,8,134053.31,689,2703.26,11486.09,1762.5,3,0,0,0,0,0.0,12,2,4,1,0,0,3.37,39,8.5,0
30,Female,Ontario,7,120605.88,700,14966.39,9222.91,3970.79,2,1,1,0,0,3508.46,6,3,5,0,1,1,-14.87,40,4.95,0
71,Male,Ontario,0,89452.96,623,25262.41,7473.94,4726.17,2,1,0,0,0,1465.34,27,2,1,0,1,0,19.37,24,18.25,0
61,Male,Alberta,10,45758.22,642,64286.31,3314.67,2915.19,3,1,0,0,1,4323.55,24,9,6,1,1,0,-16.67,45,18.75,0
67,Male,Alberta,4,52623.51,616,82594.49,5500.51,2647.86,3,1,0,0,1,1883.76,39,16,5,0,0,1,27.33,21,30.95,0
50,Male,Quebec,14,98314.3,640,26876.78,8706.55,2615.89,1,1,0,0,1,1822.85,43,15,3,1,2,0,2.83,29,33.2,1
47,Male,Alberta,3,123267.78,676,75932.05,10390.39,2545.73,2,1,1,0,0,2597.4,11,0,2,2,0,0,16.8,1,7.15,0
64,Male,British Columbia,3,81048.89,721,100319.75,7555.46,3837.47,1,1,0,1,0,4273.02,30,29,7,3,0,1,-1.41,37,29.65,0
61,Female,Quebec,5,179434.97,759,34536.05,14522.88,3568.28,1,1,0,0,0,632.37,10,16,0,1,0,0,-7.04,31,12.1,0
32,Female,British Columbia,0,72794.31,850,21226.53,5898.98,4647.8,4,1,1,0,0,3191.71,42,5,6,5,1,0,11.01,19,29.05,0
22,Female,British Columbia,11,25000.0,722,36924.3,1641.51,3397.82,4,1,0,0,0,2034.05,42,32,1,1,0,0,-9.3,45,38.5,0
71,Female,Ontario,11,91423.12,706,125710.52,7951.92,1868.49,1,1,1,0,1,2907.74,1,32,5,0,0,0,-13.7,8,11.85,0
39,Male,Ontario,3,91695.08,662,11431.78,8184.67,743.75,2,1,0,0,1,210.8,42,34,4,3,0,0,-11.54,44,39.2,0
74,Female,Quebec,6,133939.3,704,1744.19,10071.01,2347.99,2,1,1,0,0,2139.29,8,21,3,2,0,1,18.62,48,12.55,0
22,Male,Alberta,2,96558.2,641,60296.04,8351.47,2374.56,3,1,0,0,1,1438.29,4,2,3,3,0,1,-1.33,38,3.3,0
75,Male,Ontario,2,85726.04,717,108134.86,5847.09,3359.13,1,0,0,0,0,0.0,41,15,6,1,0,0,17.27,48,31.9,0
71,Male,Alberta,1,95300.48,608,55356.19,7538.94,4267.87,1,0,0,1,0,0.0,30,28,5,1,0,0,-10.99,43,29.3,0
70,Male,Alberta,14,140051.22,610,87370.77,11792.61,1245.22,2,0,1,0,0,0.0,15,2,5,3,0,1,17.14,21,10.45,0
26,Male,British Columbia,3,40231.83,562,26077.14,3410.63,3856.58,3,1,0,1,0,1240.35,16,10,1,1,1,0,4.34,21,13.9,0
47,Male,British Columbia,2,52600.51,580,0.0,5139.99,831.6,1,0,0,0,0,0.0,27,4,4,1,1,1,8.05,27,18.95,0
28,Female,Ontario,6,95250.03,496,53227.22,7064.08,560.33,2,1,0,0,0,3630.94,16,23,0,0,1,0,-11.21,19,18.45,0
37,Male,Alberta,8,62699.32,793,30148.8,5118.49,148.13,1,1,1,0,1,1362.58,11,6,6,1,1,1,-2.05,20,9.25,0
64,Male,Ontario,11,89883.55,841,67639.1,7243.26,3571.83,1,1,0,0,0,181.79,6,27,6,4,0,1,-3.46,22,13.35,0
60,Male,Ontario,4,144599.87,746,78985.74,12152.81,2561.16,1,1,1,0,0,989.0,27,33,5,1,1,0,10.86,36,29.1,0
33,Male,Quebec,5,65271.99,567,95517.22,6481.78,2447.48,2,1,1,0,0,1243.75,24,12,2,2,1,0,14.72,28,19.8,0
71,Female,Ontario,11,98806.55,749,22902.56,8885.09,1381.79,3,1,1,0,1,236.56,43,34,6,3,0,1,8.84,33,39.85,0
62,Female,Ontario,2,76754.96,632,11189.69,7141.18,1603.97,1,1,1,0,1,2686.44,44,0,4,3,0,0,-8.49,30,28.6,0
26,Female,Alberta,3,71554.97,628,50373.62,5555.58,2766.91,1,1,1,0,0,2183.87,16,1,0,1,0,0,19.1,44,10.75,0
64,Male,Ontario,14,92334.77,712,10471.72,6867.25,1751.38,1,1,1,0,0,2894.95,18,17,4,2,1,0,8.76,22,17.65,0
47,Female,Alberta,6,89437.96,668,67919.21,5961.45,3592.67,2,0,0,0,1,0.0,10,8,1,2,0,0,-4.94,39,9.3,0
70,Female,British Columbia,1,33096.08,552,44685.82,2853.06,758.93,3,0,0,0,0,0.0,25,30,7,2,0,1,-2.34,46,26.75,0
46,Male,Ontario,8,75927.07,688,13066.59,5876.64,1149.92,1,1,0,0,0,1839.48,31,8,4,3,1,1,7.49,31,22.95,1
56,Female,British Columbia,6,85339.82,788,42299.53,7575.11,3438.64,2,1,0,0,0,2231.43,16,10,1,2,1,0,-17.7,15,13.9,0
23,Male,Quebec,1,95853.3,625,94917.18,7275.87,2878.7,1,1,0,1,0,1553.08,26,17,0,0,0,0,16.12,14,22.85,0
42,Male,Ontario,3,119524.38,656,59504.4,10469.53,2695.48,1,1,0,0,0,2325.65,30,14,0,1,0,0,7.09,23,24.4,0
42,Female,Ontario,1,99928.82,603,46114.78,7986.8,5871.08,3,1,0,0,1,1557.87,42,26,2,2,0,0,-5.88,27,36.4,0
26,Female,Quebec,8,98984.01,608,80263.48,8688.0,5390.96,2,1,0,0,0,1122.97,37,1,8,1,0,0,11.45,43,24.4,0
31,Male,Alberta,8,54295.65,664,56369.51,4305.57,1756.58,1,1,0,0,1,2727.37,38,23,6,0,0,0,18.38,28,32.75,0
55,Male,British Columbia,10,42511.81,848,0.0,2960.02,993.58,1,1,0,0,0,1161.4,38,13,5,3,0,0,7.66,56,29.25,0
32,Female,Alberta,0,85123.01,817,64702.61,7212.82,3561.08,3,1,0,0,1,0.0,37,13,2,3,0,1,16.16,27,28.6,0
33,Male,Quebec,9,144947.84,703,68422.46,11970.32,510.71,2,1,0,0,0,1700.94,31,20,4,1,0,0,-5.74,15,27.15,0
34,Female,Quebec,3,60787.11,717,27611.41,4873.06,325.92,3,0,1,0,0,0.0,38,5,1,2,1,1,4.57,11,26.45,1
27,Male,Alberta,2,89364.64,625,0.0,7613.53,648.58,1,1,0,0,0,0.0,39,13,6,3,1,1,-11.12,21,29.9,0
67,Female,Quebec,14,108826.22,673,42390.46,9973.5,3898.5,1,1,0,0,0,911.92,23,23,0,4,0,0,12.81,6,23.0,0
65,Male,Quebec,13,89854.45,579,39910.4,7873.19,4700.32,1,1,0,0,0,3468.23,37,21,4,2,0,1,-19.72,36,31.4,1
67,Female,Quebec,8,114195.69,769,44530.37,10251.63,1626.15,1,1,1,1,0,2594.85,8,18,1,3,0,0,1.1,33,11.5,1
45,Male,Ontario,1,25000.0,732,49207.85,2620.71,3857.69,2,1,1,0,1,0.0,31,28,7,3,0,0,12.65,24,29.95,0
52,Male,Ontario,1,72996.29,807,125755.0,6386.84,4371.99,1,0,0,0,0,0.0,29,9,8,0,0,0,-8.85,44,22.0,0
34,Female,Quebec,14,72217.44,670,0.0,6011.39,5356.14,1,1,1,0,0,1205.75,8,20,6,5,1,1,-9.86,36,12.2,0
74,Male,Ontario,10,113597.71,587,87879.8,8919.74,5078.7,1,1,0,0,1,2896.86,15,20,3,3,0,0,-2.41,55,16.75,0
70,Male,Ontario,13,133211.22,607,21524.68,10852.57,1800.1,3,1,0,1,0,3216.64,13,27,3,2,0,0,-11.58,35,17.9,0
39,Male,Quebec,9,136018.71,679,33481.96,10747.94,2876.58,1,1,0,0,1,4317.85,10,8,7,2,0,0,-29.65,37,9.3,0
26,Male,British Columbia,6,61617.84,703,22187.39,5269.86,3845.21,1,1,0,0,0,2487.56,23,13,3,1,0,1,-2.4,32,19.5,0
24,Female,British Columbia,0,48762.57,720,53322.96,4222.97,2520.81,2,1,0,0,0,419.85,2,3,1,5,0,0,-25.79,49,2.35,0
67,Male,Ontario,11,120464.9,850,17633.93,9950.91,704.27,2,1,0,1,0,2095.93,2,30,5,2,0,1,15.39,16,11.8,0
68,Male,Ontario,9,94864.5,788,48868.38,8301.94,1462.67,3,0,0,1,0,0.0,9,3,4,0,0,0,-4.69,28,6.9,0
59,Male,Alberta,10,148212.92,541,94235.67,13173.34,543.52,1,1,0,0,1,2580.03,6,9,6,4,0,0,3.61,48,7.05,0
45,Male,Quebec,9,49947.28,723,0.0,3613.13,2176.25,1,1,1,0,0,3596.42,40,3,8,1,0,0,12.53,32,27.05,0
43,Male,Ontario,5,62486.37,734,8849.86,5476.14,3095.48,3,1,1,0,0,2064.92,10,21,8,0,1,0,-3.27,30,13.85,0
42,Male,Ontario,8,80531.12,775,27981.63,6891.94,3822.39,2,1,0,0,1,0.0,10,29,8,3,1,0,10.7,27,16.65,0
46,Male,Ontario,7,85108.24,817,0.0,6809.57,4522.0,3,1,1,0,0,3097.31,7,15,2,1,0,0,3.0,25,9.8,0
23,Male,Ontario,13,67583.98,549,38729.95,5689.58,4813.21,2,1,0,0,0,3472.39,21,28,3,2,0,0,-2.47,30,23.45,0
73,Male,Quebec,11,25000.0,690,32667.4,2023.31,2376.67,2,1,0,0,0,4045.46,8,0,1,3,1,0,4.58,29,5.2,0
21,Male,British Columbia,0,63121.07,777,34289.38,5686.64,3731.58,2,0,0,0,1,0.0,5,31,0,1,1,0,-1.65,12,14.1,0
50,Female,Ontario,10,89045.69,683,24500.26,7584.62,3163.34,1,1,0,0,0,1129.84,36,14,7,1,1,0,9.11,14,28.3,0
45,Female,Ontario,10,52637.51,656,14068.34,4885.72,3466.64,2,1,0,0,1,2899.72,17,22,6,2,0,2,10.14,15,18.75,0
48,Male,Ontario,3,69194.76,567,54665.63,7788.35,3399.12,2,1,1,0,0,2536.62,12,24,5,1,0,0,0.11,19,16.2,0
23,Female,British Columbia,13,47800.63,789,7698.05,3595.54,3768.74,1,1,1,1,1,2433.32,7,0,1,1,0,0,2.26,32,4.55,0
66,Male,Ontario,7,46337.92,611,16820.6,2514.57,3409.27,1,1,1,0,1,1379.55,35,11,1,2,0,0,-23.21,19,26.6,0
28,Female,Ontario,1,34290.42,710,0.0,1517.66,4120.08,4,1,1,0,0,1777.6,22,19,7,1,2,0,-3.54,16,20.95,0
21,Male,Ontario,10,32753.74,741,25898.47,2395.77,1867.12,1,0,1,0,0,0.0,33,12,5,5,0,0,9.8,38,25.65,0
21,Female,Ontario,9,103583.4,733,97532.58,9066.07,1232.99,4,1,0,0,0,4093.59,17,29,4,0,0,0,0.35,41,21.2,0
69,Male,Ontario,1,77294.23,779,23463.46,6865.35,2383.38,2,1,0,1,0,947.69,19,0,4,1,0,0,-2.5,26,12.35,0
57,Male,British Columbia,0,25000.0,740,58296.04,2779.77,3145.69,1,1,1,0,1,1981.19,27,16,2,2,0,0,8.47,28,23.15,0
66,Female,Ontario,1,76440.51,633,0.0,5776.52,3914.25,2,1,1,0,0,1382.78,20,7,6,1,1,1,7.35,45,15.45,1
70,Male,Alberta,5,25000.0,772,17670.49,3218.0,1234.23,2,1,1,0,0,1681.02,33,7,5,0,1,0,-3.85,38,23.9,0
30,Male,Quebec,13,78313.2,710,51121.51,6512.34,1809.4,3,1,1,0,1,2751.53,38,16,3,1,0,0,12.58,27,30.3,0
65,Female,Alberta,1,78883.52,702,825.08,7262.02,3351.42,1,1,0,0,0,2406.48,6,31,4,1,0,0,8.23,30,14.75,0
39,Male,Quebec,3,71687.14,660,62976.9,6595.34,1293.77,3,1,0,1,1,2297.5,8,0,7,1,0,0,7.19,38,5.2,0
74,Female,British Columbia,0,25000.0,667,63226.36,579.67,1603.61,1,1,0,0,0,2160.52,20,26,3,4,0,0,23.61,30,22.1,0
40,Male,Ontario,8,99050.39,838,0.0,8713.3,3299.05,1,0,1,0,1,0.0,36,2,8,2,1,0,16.45,12,24.1,0
47,Female,Alberta,5,108260.62,751,42804.17,7814.76,2124.18,3,1,0,0,0,1513.04,20,1,5,0,0,1,1.3,18,13.35,0
41,Female,Ontario,12,77580.03,737,42960.44,7085.56,3853.11,1,0,0,0,0,0.0,15,5,8,1,1,0,-17.98,33,11.5,0
52,Female,Quebec,11,50863.25,677,64844.98,4232.73,2231.34,1,1,0,0,0,0.0,5,17,2,1,0,1,2.64,1,9.2,0
21,Male,Alberta,0,82972.58,585,5379.34,6630.91,3238.3,2,1,1,0,1,393.61,19,2,3,4,0,1,-11.32,52,13.05,0
67,Male,British Columbia,2,99779.88,630,60024.02,7898.47,191.78,2,1,0,0,0,0.0,39,9,3,0,0,0,4.19,41,28.5,0
30,Female,Alberta,2,109088.56,769,54238.79,8669.24,3862.92,2,1,1,0,0,925.03,35,31,1,1,0,0,-8.12,29,33.6,0
65,Female,Alberta,2,81786.85,547,41448.58,6735.52,3466.25,1,0,1,0,0,0.0,22,33,0,2,1,1,-3.25,35,25.85,0
71,Male,Alberta,3,118857.2,689,79260.1,9729.16,4479.42,3,1,1,0,0,2535.6,26,8,6,2,0,0,-12.52,18,19.7,0
47,Male,British Columbia,9,106589.95,850,57986.24,8444.23,1840.0,2,1,0,0,0,407.72,2,23,2,4,1,0,-1.76,38,9.35,0
61,Female,Ontario,12,73224.3,656,66934.84,7073.22,3073.27,2,1,0,0,0,2975.72,10,15,8,1,1,0,20.48,61,11.75,0
68,Male,Alberta,2,82351.41,673,32173.27,7290.47,2540.36,1,1,0,0,0,2566.24,8,30,3,1,1,0,-1.4,32,15.7,0
43,Female,Alberta,0,105044.79,728,7379.52,8740.52,3055.85,1,1,0,0,0,135.59,33,25,5,1,0,0,27.7,19,30.2,1
74,Female,British Columbia,13,56747.69,659,49378.99,4678.51,4238.82,2,1,1,0,0,1062.12,2,22,6,4,0,0,-9.61,26,9.0,0
45,Female,Ontario,13,71307.94,679,37763.37,6020.39,5136.23,3,1,0,0,0,680.54,10,6,4,0,0,0,10.08,20,8.6,0
40,Female,Alberta,10,97460.92,708,0.0,7467.79,1424.93,2,1,1,0,0,958.41,27,4,6,4,0,0,-10.57,23,18.95,0
23,Male,Alberta,14,71198.76,675,21397.79,5661.48,1990.08,3,1,0,0,0,2557.08,29,30,8,1,0,0,-6.71,35,29.35,0
74,Male,Ontario,6,98052.96,665,43876.23,8408.36,3133.32,2,1,0,0,0,619.84,35,6,1,1,0,0,7.78,30,24.85,0
42,Female,Ontario,12,74194.06,637,13088.68,5572.74,2038.0,1,1,0,0,0,1682.37,42,7,5,0,0,0,-2.36,46,29.75,0
50,Female,British Columbia,7,32846.2,650,77024.4,2458.93,3535.3,2,1,0,0,0,2144.96,21,11,6,1,0,0,31.25,26,17.5,0
26,Male,Ontario,8,56462.53,690,36462.46,4390.33,2188.47,1,1,0,0,1,1016.53,32,5,2,1,0,0,-32.63,26,22.55,0
72,Female,Ontario,1,64182.58,597,5079.41,5859.05,3067.84,1,0,0,0,0,0.0,9,8,0,3,0,0,-5.24,26,8.65,0
27,Male,British Columbia,4,78609.25,841,25093.1,5873.81,3841.57,3,1,1,0,0,2817.94,11,3,4,3,0,0,-9.39,36,8.2,0
73,Female,Alberta,5,92123.85,814,27001.14,7594.34,3489.83,1,1,0,0,0,2018.53,6,31,5,2,0,0,-4.64,11,14.75,1
31,Male,Ontario,1,93928.06,797,0.0,8026.01,3581.23,3,0,0,0,0,0.0,7,33,3,3,0,0,16.74,30,16.1,0
28,Female,Alberta,5,69654.02,482,59147.44,5981.58,2323.32,1,1,1,1,0,343.41,7,29,3,1,0,0,-5.54,2,14.7,0
23,Male,British Columbia,11,65266.07,643,16449.79,6040.56,2239.89,4,1,0,0,1,3062.27,1,6,3,4,2,1,-11.42,3,2.75,0
69,Male,Ontario,14,125707.14,737,35915.1,9456.03,876.96,1,0,1,0,0,0.0,14,0,0,1,0,1,1.42,31,9.1,0
50,Male,British Columbia,5,61299.84,850,26685.75,5003.78,3146.76,1,1,0,0,0,3759.73,16,8,5,3,0,0,8.4,36,13.2,0
49,Male,Alberta,10,73921.46,650,10360.46,7229.71,1654.42,3,1,0,0,0,151.54,42,18,2,6,0,1,-16.34,53,33.6,0
56,Male,British Columbia,0,79912.7,701,6479.52,7320.34,1801.76,1,0,0,0,0,0.0,7,30,5,1,0,0,-18.28,43,15.05,1
68,Female,Ontario,3,39692.09,732,82085.2,3996.99,50.0,1,1,1,0,1,1187.58,39,14,5,4,0,0,11.33,42,30.25,0
43,Male,Quebec,1,81922.11,762,47283.37,7317.26,3487.02,1,1,0,0,0,2465.33,0,24,0,3,1,0,2.93,11,8.4,0
69,Male,Ontario,13,55948.14,653,0.0,4944.98,4634.09,3,1,0,1,1,2333.29,4,18,1,3,1,0,6.11,38,8.9,1
64,Female,British Columbia,7,60627.06,759,20676.52,5229.12,3613.34,1,0,1,0,0,0.0,5,8,1,1,0,0,-1.13,32,6.05,0
64,Male,Alberta,2,138883.11,723,0.0,11650.92,3356.65,2,0,0,0,1,0.0,23,20,7,7,1,1,-9.95,36,21.95,0
37,Female,Ontario,1,114037.61,745,37231.55,9306.28,2892.0,2,1,1,0,0,2509.97,6,21,3,2,1,0,5.75,30,11.25,1
49,Female,British Columbia,4,79989.92,633,24032.84,6578.91,5366.7,2,0,1,0,0,0.0,27,26,7,4,1,1,22.32,25,26.65,1
67,Female,British Columbia,0,90797.31,691,37599.37,9170.31,3464.23,3,1,0,0,0,1633.4,41,4,6,3,1,0,-6.66,35,28.05,0
48,Male,Quebec,0,70784.31,596,51871.4,6148.03,3817.65,1,0,0,0,1,0.0,44,10,8,2,0,0,24.65,41,32.1,0
47,Male,Quebec,9,98115.55,697,50287.66,9301.08,2763.6,1,1,0,1,0,3008.83,24,12,0,3,0,0,-6.22,12,19.8,0
34,Female,British Columbia,10,78958.91,546,66127.52,6020.24,2008.95,4,1,0,1,0,812.85,17,19,3,1,1,0,1.93,41,17.7,0
46,Male,Ontario,3,36486.14,751,60623.64,2923.14,1637.02,1,1,0,0,0,2044.43,4,15,1,1,0,1,-11.73,42,7.85,0
23,Male,Alberta,5,93946.39,644,20768.48,7226.95,2422.98,1,1,0,0,1,2175.67,28,17,6,1,0,0,3.56,19,24.15,0
67,Female,Alberta,9,49136.11,644,43601.17,4559.33,3283.36,1,1,0,0,1,0.0,1,30,3,1,0,0,13.95,15,11.15,0
38,Female,Alberta,13,150119.84,679,0.0,12389.81,1574.42,1,1,1,0,0,2278.68,6,0,7,1,0,0,15.34,16,3.9,0
43,Male,Ontario,3,58069.19,633,74216.94,5162.59,861.53,2,0,0,0,0,0.0,20,31,6,1,0,0,-5.14,20,23.85,0
59,Female,Ontario,11,112817.01,706,0.0,9017.02,1854.65,1,1,0,0,0,3295.39,6,17,8,3,0,0,18.87,50,9.85,0
55,Female,Ontario,5,167687.29,642,40164.2,15494.19,2264.44,1,1,1,1,0,2692.95,11,2,3,1,0,1,-3.88,17,7.85,0
22,Female,Alberta,12,182764.56,697,20503.75,14085.58,1184.99,2,1,1,0,0,2252.47,15,23,2,0,0,1,12.86,31,17.8,0
25,Male,Quebec,11,82854.55,834,59852.58,7348.83,5301.3,2,1,0,0,0,764.75,21,22,3,2,0,1,21.03,29,21.35,0
61,Male,Ontario,3,85603.47,624,61587.83,7529.99,1643.11,3,0,0,0,1,0.0,32,5,5,3,0,0,-18.49,39,22.55,0
45,Female,British Columbia,5,107940.34,838,96397.02,8944.75,3370.1,2,1,0,0,1,1647.54,19,16,8,3,0,0,-6.57,23,17.95,0
41,Male,Ontario,13,93931.24,714,78863.41,8606.85,4360.12,3,1,0,0,0,521.32,13,5,6,2,0,1,4.64,36,10.2,0
65,Female,Ontario,6,56690.94,648,42812.81,4217.36,4010.83,1,1,0,0,0,2984.82,9,25,6,3,1,0,-19.97,31,14.6,1
61,Male,Alberta,0,110654.22,677,33698.97,9365.27,3390.04,1,1,1,0,0,1525.27,30,22,5,2,0,0,11.86,3,27.2,0
24,Female,Ontario,6,104562.55,784,82106.76,8117.25,2038.83,1,1,1,0,0,2963.63,1,9,3,2,1,0,3.14,21,3.8,0
40,Male,Alberta,14,128437.05,709,99493.04,10726.37,6290.72,2,1,0,0,0,2285.27,20,20,0,2,0,0,-8.69,37,20.0,0
60,Female,British Columbia,5,111172.63,567,45177.42,9853.13,50.0,2,1,0,0,0,2733.21,0,17,1,0,1,0,-12.46,12,5.95,0
67,Male,Ontario,9,68293.34,592,0.0,5822.3,1988.92,2,1,1,0,0,1240.33,20,17,1,1,1,1,1.64,42,18.95,0
53,Female,Ontario,14,123340.6,722,31390.74,9620.76,5123.41,3,0,0,0,0,0.0,4,26,8,3,0,0,-6.47,42,11.7,0
40,Female,Ontario,4,108590.55,593,79482.61,9684.58,1626.33,1,1,1,0,0,0.0,38,5,7,3,1,0,-5.58,12,26.45,0
49,Female,Quebec,1,151993.26,581,71907.38,11694.13,2270.19,1,1,0,0,0,800.63,39,19,7,1,1,1,-7.42,38,32.0,0
25,Female,Ontario,1,92695.39,657,105904.14,8502.66,816.33,2,1,1,0,0,3938.09,36,10,4,3,0,0,11.62,25,26.9,0
47,Female,Alberta,7,102673.76,630,34346.75,8799.84,3926.74,2,1,1,0,0,2878.28,40,3,0,2,2,0,-5.79,40,27.05,0
28,Male,Ontario,8,167116.58,665,93411.27,12101.53,2108.47,1,1,1,0,1,1822.94,37,30,6,1,0,0,6.1,39,34.55,0
52,Female,Ontario,11,51685.42,699,1507.53,4105.32,1958.02,2,1,1,0,0,247.76,39,10,8,2,0,0,-15.29,23,28.85,0
41,Male,Ontario,6,110805.65,795,57734.06,10529.23,4161.35,2,1,0,0,1,2089.27,41,29,8,1,0,0,13.65,28,36.8,0
49,Female,Ontario,5,84218.18,677,24773.71,6939.97,2626.86,3,1,1,0,0,1088.98,13,22,3,1,0,0,-15.9,33,16.15,0
67,Female,British Columbia,2,79189.28,670,39551.73,6870.66,1829.69,2,1,0,0,0,721.94,32,25,0,2,1,0,19.53,42,29.55,0
39,Male,Quebec,9,116527.63,759,48337.47,9798.42,3707.26,2,1,0,1,1,1604.87,10,27,0,3,0,0,-1.14,50,15.95,0
59,Male,Ontario,9,94934.47,620,68123.57,7947.51,2498.79,1,1,0,0,1,2685.54,28,29,5,2,0,1,-7.83,24,28.35,0
73,Male,Alberta,5,60734.86,779,83515.27,5046.01,4680.53,2,1,0,0,0,655.5,2,32,7,1,0,0,-2.74,21,12.5,0
32,Female,Ontario,11,93538.04,706,39392.45,8533.96,3587.63,1,1,0,0,1,192.21,0,0,5,0,1,0,25.3,23,0.0,1
21,Male,Ontario,13,65625.77,739,11620.84,5632.06,1272.33,3,1,1,0,0,561.06,20,4,8,3,0,1,3.61,27,14.4,0
70,Female,Ontario,2,93739.7,601,48236.65,7623.1,2367.2,1,1,1,0,0,1492.59,9,15,6,2,0,0,13.65,39,11.1,0
66,Male,Quebec,3,92174.87,675,68562.34,8511.63,2156.16,1,1,0,0,1,2625.42,31,34,5,1,0,0,18.31,1,32.05,0
65,Female,British Columbia,6,133043.22,695,60868.58,11138.98,1226.71,1,1,0,0,0,2922.38,44,16,3,1,0,0,-12.53,47,34.2,0
37,Female,Ontario,13,92877.11,755,35613.33,7865.08,2974.85,1,1,0,0,0,1628.3,24,22,2,2,0,0,10.26,21,23.3,0
75,Male,Ontario,7,86306.09,756,0.0,7837.77,5911.53,1,1,0,0,1,2839.1,4,32,7,1,1,0,-0.76,22,13.8,0
48,Female,Quebec,11,109724.76,656,70746.42,9197.27,50.0,1,1,0,0,0,1092.64,14,13,8,0,1,1,7.7,33,13.65,0
57,Female,Ontario,9,90415.08,644,77743.1,7579.12,3266.08,1,1,0,0,0,1434.72,17,5,3,1,0,0,3.43,34,12.8,0
29,Female,Quebec,3,82684.46,684,54550.08,6350.82,4152.16,3,1,0,0,0,1311.77,35,6,3,4,2,1,-9.83,44,24.85,0
41,Male,British Columbia,14,130572.73,643,41542.48,10686.7,3306.16,2,1,1,0,0,0.0,8,14,0,4,0,0,1.3,30,10.1,0
40,Male,British Columbia,3,124611.67,610,48598.17,10445.73,3779.81,1,1,1,0,0,1921.4,24,6,5,2,1,0,1.57,34,17.7,0
27,Female,British Columbia,13,134998.64,737,70145.87,11258.88,655.83,2,1,1,1,0,1022.07,12,7,8,4,0,0,-16.02,40,10.25,0
71,Male,British Columbia,6,69131.75,605,42738.58,5828.46,3352.28,4,1,0,0,0,3862.7,44,32,7,2,0,1,27.39,22,39.8,0
64,Male,Ontario,5,59640.53,580,23592.88,4999.89,1011.12,2,1,0,0,0,3888.33,14,22,5,5,1,0,18.72,25,16.8,0
58,Female,Ontario,6,72701.48,816,92063.45,6383.95,4852.1,1,1,0,0,1,2533.61,17,4,4,1,2,0,5.03,52,12.45,0
23,Female,Alberta,14,37058.37,850,69791.92,2847.35,344.09,3,1,0,1,0,2185.8,16,16,5,2,1,0,6.11,38,16.0,0
75,Female,Ontario,14,90708.04,600,53356.1,8419.57,5251.93,1,1,1,0,0,1837.35,29,6,3,2,0,1,2.35,41,20.95,0
75,Male,Quebec,8,99877.51,835,24914.62,7824.04,2084.24,2,1,0,1,0,1856.18,3,14,7,0,1,0,8.62,29,6.85,0
34,Male,Ontario,1,52295.97,592,27319.2,4837.36,2701.91,3,0,0,1,0,0.0,41,18,6,2,1,1,4.85,35,32.95,0
55,Male,Quebec,6,108301.29,675,40468.69,8724.42,2807.29,2,1,0,0,0,1563.05,28,20,5,0,1,0,-13.89,46,25.2,0
67,Male,Ontario,10,118788.64,799,45284.75,10282.68,778.15,2,1,0,0,1,2001.04,41,5,7,1,1,2,-6.06,32,28.4,0
38,Female,Quebec,14,57038.79,661,43151.17,4561.12,3266.57,4,1,0,0,0,3018.02,12,29,6,0,0,1,16.73,12,17.95,0
46,Male,Alberta,14,124426.26,807,45475.24,10318.22,4536.4,1,1,0,0,0,1196.27,6,0,4,2,0,0,-12.18,34,3.9,0
74,Male,Quebec,9,71018.46,659,4438.32,6411.37,1073.31,2,1,0,0,1,2056.79,14,25,4,5,0,1,3.07,11,17.85,0
49,Female,Ontario,6,25000.0,702,54752.15,2305.34,1252.43,1,1,1,0,0,3752.47,35,18,8,1,0,0,-12.65,41,29.05,0
65,Male,Ontario,1,103111.5,632,46205.07,7111.51,5387.87,2,1,0,0,0,1586.51,33,27,8,3,0,0,-8.88,19,30.9,0
37,Male,British Columbia,10,75979.26,622,64997.31,6904.55,3701.47,3,0,1,0,1,0.0,26,0,0,0,1,0,12.68,21,16.9,0
45,Male,British Columbia,3,115847.37,716,3801.63,9087.26,1535.07,2,1,0,1,0,1841.53,12,9,3,2,1,0,-1.2,29,10.95,0
59,Male,Ontario,11,38111.86,780,3675.67,3782.85,3435.38,3,1,0,1,0,2350.83,41,11,3,3,0,1,11.38,41,30.5,0
55,Male,Quebec,7,111225.63,676,64891.09,9559.26,3556.66,2,0,0,0,1,0.0,38,13,4,2,0,0,-6.14,1,29.25,0
70,Male,Alberta,15,76483.75,704,38067.16,6696.35,3828.73,2,1,0,0,0,2246.19,1,25,7,2,1,0,3.85,39,9.4,0
35,Male,Ontario,15,48313.95,734,24177.0,3912.27,3603.32,3,1,0,0,0,2052.79,24,30,4,4,0,0,0.82,27,26.1,0
